RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
1018,Fresno County,California,39,242500,234100,218900,206200,198700,189600,183100,173600,167500,159100,148600,143100,140100,137e3,133300,132e3,140200,140700,144500,144500,151200,151400,150800,148200,149500,148500,149800,149400,148600,145500,144100,142800,143100,142700,141300,134800,133e3,130400,131500,128700,129600,130700,131100,133100,135300,135600,133600,135500,135200,138200,136e3,139800,140800,143500,146100,147300,148600,148800,152e3,156100,157500,162e3,161200,165400,167900,171900,173300,174200,182200,184500,185700,181100,189600,190100,193100,186100,186200,185500,191400,195300,196500,191800,198500,202200,206400,202200,204e3,206e3,208400,209100,206600,205500,207300,213700,215800,212900,213300,215e3,218300,218700,219400,222100,222900,225800,226900,229900,231600,232700,235400,232900,235e3,236500,241800,243100,245600,245500,254e3,252700,256900,258400,262500,262900,260200,265900,268500,267900,257900,256400,255500,257500,257700,
1388,Shelby County,Tennessee,40,100300,97700,92100,92400,92e3,93e3,89e3,85400,80300,77200,78300,80100,82700,80300,79100,79400,84200,90200,96500,99300,101100,100500,97500,91200,85e3,85100,88300,90700,83500,77800,75900,79e3,86900,89400,92800,90400,88400,81600,75300,74800,74500,76200,82300,85200,86200,82100,85200,85e3,83700,80400,79400,78100,79800,80400,83400,85300,90800,92200,97600,98600,99e3,94300,91500,96800,103300,102400,101500,101800,104200,104400,102400,108400,113e3,113400,113600,110500,117400,116500,117700,122900,124800,126e3,119100,123800,126100,127300,123900,122700,118900,119e3,120800,121900,120500,119100,120100,121400,121900,126900,129300,131300,129400,131800,129100,129400,129600,132600,132200,129500,127900,128900,131600,133800,132700,133900,136700,139300,144100,145900,150700,146700,145100,143700,147800,148800,145e3,139700,137700,138300,139700,139e3,139700,
1020,Fulton County,Georgia,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221800,220200,215100,213800,216700,220100,222100,225e3,228900,226700,227400,225e3,233400,235800,240100,238800,239700,234400,231100,227200,228e3,231300,236100,245e3,243900,247200,238900,238500,227600,232300,231600,236800,233400,234500,238300,
3102,Mecklenburg County,North Carolina,42,167600,163300,159600,158700,157200,158800,16e4,162800,158200,158e3,155700,162e3,159900,157700,151500,152500,157300,161500,163e3,162800,161700,157800,160700,164800,166900,164300,16e4,161800,165700,171100,176800,172400,172300,166200,171300,166800,168800,172300,175800,177900,172e3,178100,170900,170800,157900,164500,163400,169700,167e3,166200,167400,175600,176500,180800,177200,177200,168100,164500,168500,175600,179200,180100,178100,178600,180600,187200,190100,190700,188100,187400,188200,189100,188400,185700,186700,188800,192100,191600,189600,186900,183e3,185200,189e3,195700,196500,199e3,199500,199100,195200,193700,196400,197500,198200,198700,201e3,199100,198700,198400,200100,200100,200100,206600,205800,207700,201500,199e3,196500,194500,198500,199400,201e3,202400,203200,203200,201300,202300,203600,206200,214200,226500,235400,237800,237200,238e3,231700,232e3,229600,235400,230700,231e3,234400,245100
157,Erie County,New York,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124800,125800,127200,126200,125800,125300,129900,128500,129200,126300,128600,129200,128700,127800,127e3,13e4,134300,136900,134200,129100,128100,129300,130300,130700,131200,132700,133500,134300,136900,138200,139200,138900,141300,141400,139800,140600,141700,144400,145100,147900,153e3,154500,153900,149800,145500,145600,144900,149200,149600,153400,153600,151100,
1682,DuPage County,Illinois,44,273500,273300,254500,251e3,250500,254400,261100,263600,263400,254500,253600,249900,246400,235300,228800,227e3,228400,231500,232200,233600,228800,227e3,227700,237800,245500,237700,227700,222900,228700,237300,238200,242200,238500,232e3,22e4,217400,217e3,211900,203200,201800,211700,220500,221800,213300,201100,198600,202200,209900,216e3,211300,210200,207200,215200,219300,209200,206800,202200,211200,208500,205200,194800,193100,198600,217100,230100,234e3,234800,233800,236400,236e3,234600,237e3,237300,24e4,240600,239400,242900,245200,249900,251900,251700,246500,243500,253800,254900,254e3,241600,245e3,242400,236800,229e3,228700,227900,227500,226100,229200,226700,230300,227e3,232300,231200,240100,238900,238800,236e3,240300,242600,245100,247500,248800,247700,245300,243400,240400,241500,240600,244800,246700,254200,265400,270900,269400,259300,260600,263100,268500,261500,259900,260800,263800,269200,276400
2694,Fairfield County,Connecticut,45,434900,431400,419300,395100,415900,432700,428700,413400,390800,379600,356400,348200,356200,358900,350400,350800,36e4,379200,372500,376600,38e4,392500,409200,410200,415500,403300,396900,393200,411200,436400,443700,428400,432e3,433100,453100,434300,432300,418300,434800,442800,431300,419300,417900,401700,381200,356200,346500,351400,366800,394900,397500,401400,413400,420200,410200,392400,399700,405900,388900,371500,365700,384400,398300,415300,418700,416100,402400,396500,389600,384700,383200,377800,375e3,375e3,382300,390300,396300,405700,397500,395600,389200,401200,396900,399400,391300,394300,389e3,386700,39e4,386200,380600,391e3,384e3,382200,367e3,383e3,394400,385700,369800,359300,360900,361700,368300,373e3,386800,377400,381900,378100,388900,392400,390400,388200,375500,373200,378100,386400,392500,403800,402900,412100,405600,407500,391500,389500,387700,395500,386100,385200,387700,393600,392800,
2480,Pinellas County,Florida,46,177100,178700,169200,168400,162100,160900,161e3,157600,151300,144400,143500,146100,141e3,136500,132e3,134900,136900,134e3,131200,132800,138200,139900,136300,137900,135600,136e3,128800,131200,129800,132800,128500,129800,129100,126800,118400,112200,107900,110200,108100,112500,111500,111700,111500,113800,114100,111400,112400,114800,119e3,119400,121500,124e3,125100,126800,128500,128200,128100,125e3,128700,130700,133800,134500,129900,128e3,128700,134800,137900,138100,139300,138400,136400,137100,135800,138500,140400,144e3,146300,147600,149200,154600,154800,154700,146800,148e3,15e4,155200,155300,156900,158200,158400,157300,159600,159500,163300,163e3,170800,171100,172800,169600,176200,178500,180900,177600,178600,18e4,183e3,184900,193700,194200,199e3,192800,196500,193400,192300,193300,195300,200500,201800,205e3,214600,217700,220200,211300,213200,211300,213400,213300,217600,221600,218800,217e3,
874,Bergen County,New Jersey,47,468800,472900,452e3,440700,432900,427e3,424400,420900,424300,416100,415800,414100,415500,407900,397700,384200,378500,372800,380900,396100,403600,407600,404700,417700,420800,413800,399100,391600,391e3,399200,406800,412300,413400,408500,405100,404200,405500,409600,404100,398200,391400,390700,401600,395900,390600,377600,374800,375700,376900,385300,379900,377800,378900,383400,391500,394800,397800,398900,394600,394200,386900,388600,384e3,397100,399200,406500,399900,396500,397400,399900,404400,408400,408100,405600,408500,408900,414800,406600,408200,405e3,405e3,398200,391300,397100,404700,416900,413800,414900,414500,418500,415500,415400,413400,419400,414500,412500,414400,419900,426100,418e3,417500,419900,423400,429800,430200,434700,436800,433400,432500,428e3,432400,434500,432e3,432100,435900,440900,444900,441400,443700,442300,450500,461100,468700,465100,454500,443100,444400,456800,465800,465100,452600,
324,Wake County,North Carolina,48,187900,185200,182e3,181200,182900,183800,181800,183500,179600,179900,180100,184300,187200,182e3,177500,171e3,172200,175100,177400,179200,181800,184700,191e3,187800,189100,185100,182900,184900,184400,185300,181800,183300,189800,192300,191e3,189700,187500,185700,183500,184400,182500,186900,181600,185e3,180600,190400,186500,187400,182200,187400,184400,183500,179700,182e3,183e3,184e3,188e3,190100,193100,190400,188100,188700,189100,189100,190300,192700,197200,200900,201400,205900,201100,199600,194700,195800,198300,198300,2e5,197900,198700,201100,204100,206800,207700,211600,217600,221800,224600,226700,228800,229600,227700,228e3,230100,232900,235400,234700,232500,231600,231200,235100,236700,239e3,24e4,238400,238500,238900,243100,245300,247300,250800,251e3,250600,249100,251300,252100,254600,255100,256500,259200,267300,276500,280900,279100,274100,271300,269e3,271600,269600,270300,268800,27e4,276100
2337,Hartford County,Connecticut,49,229900,231e3,221200,212700,206300,208300,208300,209300,206500,204900,203e3,206100,209700,208400,203500,200800,199300,198400,195100,195300,195700,202100,208900,214900,216500,214600,210300,206e3,203900,205e3,198800,202800,205900,218100,218600,217100,21e4,211900,209400,208900,200500,199600,198500,200600,201200,201400,200400,200100,201500,199800,201900,200700,202400,198700,193900,195600,192500,202500,203500,202300,194800,193900,201200,206100,205800,204300,200200,199300,197200,198400,198200,204200,202900,201600,195600,197100,197900,198400,197900,197100,197300,196700,192200,190500,191100,195600,194e3,196500,193300,194800,191600,190700,186600,185e3,189e3,195500,199600,201e3,203600,203200,198900,195900,198800,203300,199800,198500,198500,203200,198600,196200,195e3,197700,199800,2e5,200500,199100,198600,200600,201600,207600,214900,222500,221400,216e3,211700,212900,206100,204300,196900,205700,204700,
489,Duval County,Florida,50,192300,186700,157900,146600,141600,141600,137300,132900,132500,130500,132300,145100,148700,142800,118600,110400,111e3,113900,113700,109600,113300,113800,116200,123500,126300,124e3,108300,102700,101300,98500,92600,87600,93300,97400,99100,101800,101200,101500,90900,91e3,90500,93400,88400,87200,88500,95600,91500,94300,88700,91100,82600,79900,79e3,79800,81e3,78400,79900,82400,90100,95800,96300,93800,87900,83200,78800,82700,87400,92800,92e3,92100,90600,91e3,90100,88100,8e4,77800,81500,84800,86200,87700,89700,90600,84600,86300,85e3,88300,89600,95100,100400,100600,103e3,101400,98800,96e3,96e3,117e3,118800,125200,114700,118200,116100,113700,112500,113700,114700,115500,119300,144300,154700,156200,134200,127300,123200,125e3,121900,121900,123700,128800,136100,150500,162800,162900,149500,142500,144100,144300,146100,143200,145200,141100,142900,163500
3246,Prince Georges County,Maryland,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226400,224700,226400,225300,228e3,231100,235300,236e3,236500,236e3,239100,241600,246100,250200,252200,252e3,253800,256100,262900,264e3,266100,261700,258100,254800,255100,257500,258600,260700,262700,262700,268300,274400,279900,274100,266e3,264100,265100,267600,264900,265800,269500,271600,
2815,New Haven County,Connecticut,52,234500,238300,235e3,226800,218800,213200,213e3,211700,208300,210300,209400,206900,203400,204300,207200,201100,195900,192e3,193200,194900,199300,200800,200200,205200,210100,218500,210900,205e3,191100,189400,188200,197800,198600,204400,202100,207500,195800,198100,194200,198900,194200,189300,193100,188100,190600,185300,181800,174900,176e3,185500,187600,188300,183500,184e3,182300,181600,189400,191400,189300,184800,181500,185700,185200,185500,184200,187800,194e3,195700,193600,19e4,183900,184700,183700,189300,186300,185300,185500,183e3,182500,180500,183500,184100,182300,177400,178200,183e3,184700,183200,180400,186e3,186600,184e3,176600,175100,180700,185400,190400,185500,188200,188400,191800,188300,186900,187800,191100,193600,194e3,192600,191100,187100,187200,190500,195300,196800,192800,194300,194600,197500,201900,204400,208300,211300,210900,210300,205e3,204500,202200,2e5,197800,198600,193700,
1155,Macomb County,Michigan,53,128800,128300,116200,105e3,100900,99100,99100,94100,88700,84200,80200,74900,70400,64100,62100,60100,60900,62900,64200,66900,69400,75300,78400,80200,77300,75300,73100,72e3,69600,67900,64500,64400,64600,69400,68900,67600,64700,62100,60400,59100,60700,63400,67600,68100,68700,64e3,68300,69500,72100,69300,67500,66700,67800,69400,72700,73600,74300,76100,81400,85e3,86500,85800,87700,88900,91200,93400,97400,101300,101800,102500,102100,103800,105600,103700,106600,107900,112300,114e3,115500,119100,120400,121200,119700,119800,120800,121700,122e3,120600,122900,123100,125300,125100,126800,127e3,128e3,129800,135500,135900,135500,133600,135300,136900,137500,137600,139200,140200,140900,142700,148e3,151e3,150500,147200,144700,145e3,143e3,144800,145200,146800,148700,154200,162400,162900,160400,153600,154300,152500,152300,151900,152600,154600,155700,
204,Kern County,California,54,214400,205100,196700,187200,177900,167600,161200,156900,150500,144300,138500,133200,124200,115100,111100,112500,116200,113500,113800,115300,120800,121900,121600,122100,123400,122400,124700,122400,121900,119200,119e3,118600,117e3,114700,114900,114900,115100,111600,112600,112600,115100,114300,116e3,116500,115100,115300,115800,115e3,115200,115600,118300,118400,118200,122900,123500,128200,127700,131400,135400,138600,144500,145900,151400,156800,160500,164500,164500,164800,166100,165e3,165100,162100,164700,167200,168800,170800,171400,174800,175200,176100,174100,174200,176800,180600,181600,182500,184600,183200,183600,181700,182700,182200,183700,188600,193500,195800,196100,192900,193500,195200,197100,197100,196800,202e3,204500,209100,207e3,210400,210500,215e3,213e3,212400,212600,215100,219900,222100,225800,225600,228400,232100,233900,231500,228300,225e3,223700,224300,228e3,232300,230200,229e3,229500,
